STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150720,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,94, , ,W,2400,82, , ,W,2400,4.47, , ,W,9999,270, , ,W,9999,290, , ,W,9999,12.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150721,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,74, , ,W,2400,2.46, , ,W,9999,290, , ,W,9999,260, , ,W,9999,10.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150722,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,69, , ,W,2400,5.82, , ,W,9999,290, , ,W,9999,290, , ,W,9999,14.1, , ,W,9999,23.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150723,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,86, , ,W,2400,68, , ,W,2400,3.80, , ,W,9999,280, , ,W,9999,280, , ,W,9999,13.0, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150724,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,70, , ,W,2400,2.01, , ,W,9999,40, , ,W,9999,360, , ,W,9999,10.1, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150725,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,69, , ,W,2400,3.13, , ,W,9999,160, , ,W,9999,170, , ,W,9999,10.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150726,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,74, , ,W,2400,4.47, , ,W,9999,180, , ,W,9999,220, , ,W,9999,12.1, , ,W,9999,23.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150727,0.36, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,86, , ,W,2400,71, , ,W,2400,2.91, , ,W,9999,10, , ,W,9999,30, , ,W,9999,19.9, , ,W,9999,21.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150728,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,95, , ,W,2400,75, , ,W,2400,2.68, , ,W,9999,60, , ,W,9999,170, , ,W,9999,8.9, , ,W,9999,12.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150729,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,96, , ,W,2400,78, , ,W,2400,3.80, , ,W,9999,250, , ,W,9999,260, , ,W,9999,10.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150730,1.95, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,76, , ,W,2400,4.25, , ,W,9999,220, , ,W,9999,260, , ,W,9999,12.1, , ,W,9999,21.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150731,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,72, , ,W,2400,3.36, , ,W,9999,290, , ,W,9999,250, , ,W,9999,12.1, , ,W,9999,18.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150801,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,75, , ,W,2400,4.47, , ,W,9999,290, , ,W,9999,270, , ,W,9999,14.1, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150802,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,71, , ,W,2400,2.01, , ,W,9999,260, , ,W,9999,250, , ,W,9999,12.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150803,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,75, , ,W,2400,4.92, , ,W,9999,250, , ,W,9999,250, , ,W,9999,12.1, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150804,0.43, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,69, , ,W,2400,5.37, , ,W,9999,290, , ,W,9999,290, , ,W,9999,23.0, , ,W,9999,36.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150805,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,72, , ,W,2400,2.91, , ,W,9999,300, , ,W,9999,270, , ,W,9999,12.1, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150806,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,67, , ,W,2400,2.46, , ,W,9999,290, , ,W,9999,280, , ,W,9999,8.9, , ,W,9999,14.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150807,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,84, , ,W,2400,69, , ,W,2400,5.37, , ,W,9999,130, , ,W,9999,50, , ,W,9999,13.0, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150808,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,68, , ,W,2400,3.80, , ,W,9999,60, , ,W,9999,70, , ,W,9999,12.1, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150809,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,68, , ,W,2400,3.80, , ,W,9999,80, , ,W,9999,160, , ,W,9999,10.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150810,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,84, , ,W,2400,70, , ,W,2400,4.47, , ,W,9999,160, , ,W,9999,160, , ,W,9999,13.0, , ,W,9999,19.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150811,1.17, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,81, , ,W,2400,71, , ,W,2400,4.25, , ,W,9999,250, , ,W,9999,160, , ,W,9999,12.1, , ,W,9999,21.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150812,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,71, , ,W,2400,4.70, , ,W,9999,280, , ,W,9999,300, , ,W,9999,12.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150813,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,67, , ,W,2400,3.13, , ,W,9999,330, , ,W,9999,290, , ,W,9999,10.1, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150814,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,67, , ,W,2400,2.91, , ,W,9999,250, , ,W,9999,180, , ,W,9999,8.9, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150815,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,92, , ,W,2400,73, , ,W,2400,3.36, , ,W,9999,250, , ,W,9999,180, , ,W,9999,8.1, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150816,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,93, , ,W,2400,76, , ,W,2400,1.57, , ,W,9999,140, , ,W,9999,120, , ,W,9999,8.9, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150817,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,95, , ,W,2400,78, , ,W,2400,3.36, , ,W,9999,260, , ,W,9999,240, , ,W,9999,10.1, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150818,0.29, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,73, , ,W,2400,4.03, , ,W,9999,250, , ,W,9999,240, , ,W,9999,14.1, , ,W,9999,25.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150819,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,77, , ,W,2400,4.03, , ,W,9999,140, , ,W,9999,180, , ,W,9999,12.1, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150820,0.01, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,86, , ,W,2400,77, , ,W,2400,5.59, , ,W,9999,170, , ,W,9999,170, , ,W,9999,16.1, , ,W,9999,25.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150821,0.32, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,71, , ,W,2400,4.25, , ,W,9999,340, , ,W,9999,240, , ,W,9999,12.1, , ,W,9999,16.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150822,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,86, , ,W,2400,69, , ,W,2400,4.47, , ,W,9999,60, , ,W,9999,50, , ,W,9999,10.1, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150823,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,70, , ,W,2400,4.03, , ,W,9999,120, , ,W,9999,120, , ,W,9999,10.1, , ,W,9999,14.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150824,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,73, , ,W,2400,2.46, , ,W,9999,200, , ,W,9999,200, , ,W,9999,8.9, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150825,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,73, , ,W,2400,3.80, , ,W,9999,290, , ,W,9999,250, , ,W,9999,10.1, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150826,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,67, , ,W,2400,3.80, , ,W,9999,250, , ,W,9999,240, , ,W,9999,12.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150827,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,67, , ,W,2400,3.13, , ,W,9999,290, , ,W,9999,300, , ,W,9999,10.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150828,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,63, , ,W,2400,2.46, , ,W,9999,290, , ,W,9999,30, , ,W,9999,8.1, , ,W,9999,14.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150829,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,67, , ,W,2400,2.01, , ,W,9999,230, , ,W,9999,240, , ,W,9999,12.1, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150830,0.13, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,72, , ,W,2400,4.03, , ,W,9999,240, , ,W,9999,230, , ,W,9999,12.1, , ,W,9999,19.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150831,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,91, , ,W,2400,76, , ,W,2400,4.47, , ,W,9999,250, , ,W,9999,250, , ,W,9999,13.0, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150901,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,76, , ,W,2400,2.24, , ,W,9999,60, , ,W,9999,180, , ,W,9999,8.9, , ,W,9999,13.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150902,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,91, , ,W,2400,74, , ,W,2400,1.79, , ,W,9999,180, , ,W,9999,150, , ,W,9999,8.9, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150903,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,93, , ,W,2400,74, , ,W,2400,2.01, , ,W,9999,50, , ,W,9999,40, , ,W,9999,10.1, , ,W,9999,14.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150904,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,72, , ,W,2400,6.93, , ,W,9999,60, , ,W,9999,50, , ,W,9999,17.0, , ,W,9999,25.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150905,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,67, , ,W,2400,4.03, , ,W,9999,60, , ,W,9999,60, , ,W,9999,14.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150906,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,65, , ,W,2400,1.34, , ,W,9999,150, , ,W,9999,180, , ,W,9999,8.9, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150907,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,92, , ,W,2400,70, , ,W,2400,4.25, , ,W,9999,250, , ,W,9999,270, , ,W,9999,10.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150908,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,97, , ,W,2400,76, , ,W,2400,4.92, , ,W,9999,240, , ,W,9999,250, , ,W,9999,13.0, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150909,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,76, , ,W,2400,3.80, , ,W,9999,180, , ,W,9999,180, , ,W,9999,13.0, , ,W,9999,25.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150910,1.58, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,79, , ,W,2400,70, , ,W,2400,6.26, , ,W,9999,60, , ,W,9999,30, , ,W,9999,12.1, , ,W,9999,18.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
